==============================================================================================================================================================================================
CONSOLIDATED BACKTEST SUMMARY REPORT
Generated: 2025-06-25 09:41:48
Total Instruments Run: 1444
Total Orders:        0 | Total Positions:          0 | Total Trades:        0
Total Investment: 0.00 INR | Total PnL: 0.00 INR | Overall PnL %: 0.00%
Total Realized PnL: 0.00 INR | Total Unrealized PnL: 0.00 INR | Overall Sharpe Ratio: 0.00
Total Starting Balance: 0.00 INR | Total Ending Balance: 0.00 INR
==============================================================================================================================================================================================

INSTRUMENT-WISE SUMMARY
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Instrument ID                            |   Orders |  Positions |   Trades | Investment |        PnL |   PnL % |   Realized PnL |  Unrealized PnL |   Sharpe |  Start Bal |    End Bal
NIFTY.OPT.31Jul2025.24800.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.24800.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.24850.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.24850.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.24900.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.24900.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.24950.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.24950.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25000.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25000.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25050.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25050.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25100.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25100.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25150.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25150.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25200.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25200.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25250.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25250.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25300.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25300.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25350.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25350.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25400.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25400.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25450.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25450.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25500.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25500.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25550.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25550.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25600.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25600.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25650.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25650.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25700.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25700.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25750.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25750.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25800.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25800.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25850.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25850.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25900.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25900.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25950.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.25950.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26000.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26000.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26050.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26050.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26100.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26100.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26150.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26150.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26200.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26200.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26250.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26250.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26300.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26300.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26350.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26350.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26400.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26400.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26450.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26450.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26500.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26500.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26550.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26550.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26600.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26600.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26650.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26650.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26700.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26700.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26750.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26750.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26800.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26800.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26850.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26850.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26900.CALL.NSE       |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
NIFTY.OPT.31Jul2025.26900.PUT.NSE        |        0 |          0 |        0 |       0.00 |       0.00 |     N/A% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                    |        0 |          0 |        0 |       0.00 |       0.00 | 0.00% |           0.00 |            0.00 |     0.00 |       0.00 |       0.00
==============================================================================================================================================================================================

==============================================================================================================================================================================================
